#Position (bp)	insert size
2.8986932995E9	163.28727272727272
2.8988572775E9	157.52991452991452
2.8989957195E9	165.59866220735785
2.8994933275E9	166.7757338551859
2.89996607E9	159.96835443037975
2.900096484E9	157.34767025089604
2.9002881635E9	168.50067355186349
2.9005228225E9	168.14530146659425
2.9007376895E9	162.7020202020202
2.9009214585E9	165.28777335984094
2.9011053345E9	170.62649350649352
2.901244009E9	167.40194489465154
2.9018593855E9	169.16167127319716
2.902550898E9	167.1698262243286
2.9027498425E9	150.71733333333333
2.9029180535E9	165.2358024691358
2.9030958505E9	161.47735849056605
2.903236903E9	157.12582781456953
2.903378271E9	162.35059760956176
2.9035976075E9	161.93475815523058
2.9042365785E9	165.64239253393666
2.9048794465E9	170.16990005878895
2.9053418075E9	166.1699695121951
2.9057249595E9	164.51898734177215
2.905983073E9	157.8651026392962
2.906237048E9	165.6458186929023
2.9063221355E9	168.66486486486485
2.906419947E9	165.08257918552036
2.906652359E9	165.65367608483848
2.9068714015E9	165.34882154882155
2.9070190175E9	163.3975155279503
2.907136287E9	168.91946992864425
2.9072577055E9	166.8382706164932
2.9073733645E9	168.11486486486487
2.9076229215E9	165.6005899705015
2.9079320895E9	166.04362194315928
2.9081124645E9	164.65895953757226
2.9083581135E9	167.18585983328188
2.908607172E9	166.34983498349834
2.908806396E9	165.952987654321
2.9090000085E9	165.7042889390519
2.909237002E9	167.5527213939285
2.909487479E9	169.17298701298702
2.909666712E9	160.19642857142858
2.9098444145E9	170.58994252873563
2.910040618E9	168.85658663205712
2.910170176E9	166.51381215469613
2.910297114E9	163.40097799511003
2.910473855E9	165.25584795321637
2.910761647E9	167.94671403197157
2.9109858275E9	162.11750599520383
2.9110662745E9	158.60504201680672
2.911245746E9	167.9059659090909
2.9114494045E9	166.05862068965519
2.911543586E9	162.72222222222223
2.9116129135E9	168.5185185185185
2.9117490855E9	168.62985274431057
2.9118852715E9	167.77341389728096
2.91203718E9	157.66844919786095
2.91216737E9	167.39809096013477
2.9122334675E9	153.21238938053096
2.9123573765E9	165.45505617977528
2.9125433715E9	167.90077519379844
2.9126854405E9	149.96039603960395
2.9128219235E9	150.11111111111111
2.913059947E9	164.96901579586878
2.913232047E9	161.8556338028169
2.9134117735E9	165.9398870807041
2.914328412E9	167.18190275669588
2.915174319E9	164.5525238744884
2.915940367E9	168.52311417396163
2.916855563E9	166.820806371329
2.9172265895E9	170.07956240676282
2.9175218075E9	168.0333048676345
2.917833762E9	167.55154091392137
2.918104484E9	166.2463851937536
2.918421329E9	166.08295122967903
2.9188311555E9	168.19868151852694
2.919113692E9	164.56065857885616
2.9192127795E9	162.7415329768271
2.919361199E9	166.0932556203164
2.919639416E9	167.7478260869565
2.920969266E9	166.95917092782702
2.9222335585E9	167.89160628019323
2.9223746255E9	169.1993006993007
2.922607307E9	162.76331360946745
2.922990831E9	167.2575373344604
2.9232848535E9	165.741744756805
2.9248217345E9	167.40458345672826
2.926399337E9	168.01716882679685
2.926573575E9	171.30374479889042
2.926675323E9	169.77375122428992
2.9273955645E9	163.0063694267516
2.9283065605E9	166.4028727770178
2.928675888E9	155.81005586592178
2.928905799E9	157.85046728971963
2.929078094E9	159.00552486187846
2.929177585E9	162.20143884892087
2.929312155E9	166.2144915603129
2.929457484E9	143.51136363636363
2.929658268E9	163.10821917808218
2.929885578E9	157.1937172774869
2.9300671115E9	168.33885209713026
2.9302185265E9	159.4020618556701
2.9303547775E9	164.8009708737864
2.930518526E9	164.94516129032257
2.930682299E9	166.1958041958042
2.9307971655E9	164.941467807294
2.930854517E9	163.55077308817383
2.93107383E9	166.86736537766535
2.9313517695E9	167.26876267748477
2.9315308925E9	165.26001313197636
2.9317028365E9	165.84205776173286
2.9318023465E9	164.84100418410043
2.9319408055E9	169.48468899521532
2.9325515445E9	167.32181669058846
2.9331095955E9	163.9261744966443
2.9332331755E9	167.87243337702054
2.933321893E9	164.6761658031088
2.93344294E9	167.4678007290401
2.933566615E9	149.88524590163934
2.933681945E9	163.29192546583852
2.9338372665E9	162.7284263959391
2.934009815E9	157.45197740112994
2.93414774E9	169.8933486238532
2.934243411E9	167.51354581673306
2.9343431015E9	165.8485083301046
2.9345144045E9	169.75584133309184
2.9347374925E9	166.34223300970874
2.934982691E9	166.96547741273102
2.9352665915E9	166.2950487012987
2.93544909E9	165.308
2.9355482175E9	161.48591549295776
2.935678085E9	166.9938223938224
2.935901925E9	163.32579185520362
2.9361164625E9	167.78014184397162
2.936242911E9	169.40281690140844
2.9363673145E9	171.95145631067962
2.936522572E9	167.27611940298507
2.936686298E9	173.95150115473442
2.936850338E9	169.54621848739495
2.937037971E9	171.59231905465288
2.9372448465E9	170.80103806228374
2.9374273685E9	172.2348336594912
2.9375904835E9	169.07299270072994
2.937768082E9	165.16869918699186
2.9379456715E9	168.81466395112017
2.9381121175E9	169.55363599839293
2.9383003025E9	160.48182665424045
2.9384879905E9	163.18156424581005
2.9386500475E9	168.47097156398104
2.938920769E9	163.90996015936256
2.9396822515E9	169.20047629357003
