#Position (bp)	Coverage
3.0558936335E9	0.9221641638860013
3.0641416595E9	4.525061147964373
3.0723896855E9	3.1540092138409843
3.0806377115E9	1.4725759836353571
3.0888857375E9	0.9759845567897094
3.0971337635E9	3.744309123176867
3.1053817895E9	3.4685381690115915
3.1136298155E9	2.7826963688038813
3.1218778415E9	2.1721751362083483
3.1301258675E9	3.830294303145989
3.1383738935E9	1.6574065115701624
3.1466219195E9	5.947394321986861
3.1513836915E9	4.7030610308909795
3.1555077045E9	0.5490492086921951
3.1631179715E9	0.1260893212509272
3.1713659975E9	0.002556611727460607
3.1796140235E9	0.004421421561959188
3.1878620495E9	0.0
3.1961100755E9	4.607162974510507E-6
3.2043581015E9	0.0
3.20886549E9	0.8502656012186486
3.2092674855E9	0.0
3.209519677E9	1.880751718424551
3.209892578E9	1.5910808550952957
3.2101846785E9	5.435272401175616
3.2105124185E9	4.417179614674599
3.2107704875E9	4.421227436823105
3.2109366555E9	3.3853529638368567
3.2111129705E9	1.4029352150739434
3.211276395E9	0.16839442841366534
3.211417082E9	0.324842751685943
3.2117631015E9	1.2252622409349934
3.2120996225E9	2.1280506793856846
3.2123906835E9	1.2057704846772441
3.212785749E9	3.0292911877975097
3.213056867E9	3.1508729766028134
3.213403592E9	4.003943937079866
3.2137350435E9	0.23198537911900385
3.2140934165E9	3.364199907304967
3.214431141E9	1.2403445401500417
3.214684071E9	4.330933873964088
3.214970895E9	1.005693037199314
3.2152807965E9	1.2206051684181376
3.2157122075E9	5.209174852826441
3.216124641E9	1.555163380153546
3.2165191445E9	0.6640300692498098
3.2167284695E9	0.1813285457809695
3.216816394E9	0.4039488252650617
3.2169855065E9	0.15799128640220134
3.217221355E9	0.681089225077538
3.2174198055E9	2.4138272365324123
3.217547141E9	0.18412936872896934
3.2177472715E9	1.3747378568529292
3.218075865E9	3.7472752124561715
3.2184014195E9	2.176736071933829
3.21861934E9	1.9656778980268443
3.218790037E9	0.417767874870392
3.218927574E9	0.4337285296253424
3.219178228E9	0.9181300918500032
3.219695868E9	5.4526408531792905
3.2201537955E9	4.331236923178306
3.220316351E9	0.5949583915446759
3.2205178835E9	0.1698332034294622
3.2208124235E9	0.15803674579808444
3.2210694465E9	2.5155382636865324
3.221262018E9	6.1817223349853325
3.221402796E9	1.9798844711494488
3.221707994E9	2.505536371343699
3.2222369555E9	3.6069335341283733
3.2228721145E9	5.590404635487217
3.2233024115E9	0.9798423849009625
3.224185272E9	1.9200713335759045
3.227369036E9	1.9954156845448905
3.2298928435E9	0.5121071476929094
3.2301042805E9	0.33111249824838535
3.2302653395E9	15.590758236434109
3.2304298405E9	0.26450128751174623
3.230578831E9	0.17769707454940006
3.2308109625E9	7.40066451823942
3.2311861265E9	0.20496282404013672
3.231488962E9	0.1566733330817705
3.231720614E9	3.020468183601695
3.231991785E9	1.1456311780604433
3.2321666995E9	0.6125064490408517
3.232216515E9	0.12364954345856277
3.2323221585E9	11.63652889204834
3.2325224045E9	2.06871954095268
3.232694619E9	2.173470474243489
3.2328560365E9	2.968932390991328
3.233001453E9	14.854052812858782
3.233110552E9	1.3546097344566101
3.233195703E9	0.7197231833910035
3.233719122E9	3.2953637386279375
3.2344825705E9	3.246226697570226
3.234858778E9	0.20520681058014825
3.2350518705E9	0.19496247311335865
3.2352970795E9	0.17530813345584742
3.235487229E9	3.3099908794385446
3.23556284E9	6.5251869229080235
3.2357844895E9	4.797018213619011
3.2360469455E9	0.2068916298930691
3.236148746E9	0.676096460301791
3.2362408545E9	0.30542746131404525
3.2363769755E9	1.1784580498866213
3.2365418755E9	2.7596403644823577
3.2369905015E9	15.076994552285898
3.2374218665E9	1.0544010989650636
3.239490992E9	1.5338379151347563
3.241990473E9	0.9223474081097598
3.2436894095E9	0.5296068596630371
3.2449015995E9	4.536430798427545
3.245894665E9	3.0503369025719795
3.246991954E9	3.014988989131207
3.24716499E9	7.5443778702184225
3.2472888625E9	0.22528616024973985
3.24751439E9	2.3606887084588126
3.247732711E9	16.007523121966354
3.2479482185E9	9.736782100096999
3.248209812E9	0.25784645294558417
3.24843581E9	1.2660981662693014
3.248742054E9	1.2757132652735605
3.2489922825E9	0.4455463629526163
3.249241512E9	8.071294485050162
3.2495832255E9	7.144206906969551
3.249768684E9	10.710817299927863
3.2498970865E9	0.5473567341361346
3.2500641525E9	0.5877407376943233
3.250233321E9	0.4689081727938334
3.2504641475E9	0.7739590218109715
3.2507314375E9	0.5942179890316853
3.250931609E9	0.7895282041623505
3.25110035E9	0.9930301856933619
3.251272805E9	0.5486374787808989
3.251406084E9	0.5055536080925435
3.251536554E9	0.5221949781185015
3.2517286605E9	0.8598096074722792
3.251890496E9	0.3059679969767187
3.252026404E9	0.7662951133636571
3.252184881E9	0.6951836420918245
3.252336209E9	0.5911954894403211
3.2524929725E9	1.5290364200763915
3.2526492185E9	1.6808503815814788
3.252814558E9	1.7345278084567008
3.252978446E9	1.612369059054938
3.2531275405E9	1.569226106005704
3.25325064E9	3.9090927086116967
3.2533951605E9	0.24100551052105273
3.2535133475E9	0.0
3.2536423935E9	0.0014447697428023765
3.2537978295E9	11.234957983193278
3.253870882E9	0.9118006895784674
3.253946123E9	0.4601192111971344
3.254096418E9	3.108857138462958
3.254345392E9	1.4096802416758836
3.2545957105E9	0.7429507666167725
3.254776607E9	0.21612279856865052
3.254944905E9	0.23453391672220453
3.2550827185E9	3.53329711269792
3.2552740765E9	8.144229806468223
3.2555665205E9	1.1341353146990605
3.255809726E9	1.781455783890002
3.256051128E9	1.7669350908542387
3.256279016E9	0.3015914207306392
3.256596293E9	1.243485319983764
3.256894877E9	0.4587034166145624
3.2570348465E9	0.20922750726165235
3.257231861E9	0.3481327135758936
3.257389304E9	0.4485560962840451
3.257504313E9	0.8501113204315808
3.257685022E9	0.7431431979688363
3.257881507E9	0.985658519549139
3.257999374E9	4.3623790952978165
3.2581168145E9	1.1141084709691296
3.2582318895E9	0.17690178771785472
3.258321402E9	0.21593959330619916
3.2585547095E9	1.9192502330927153
3.258863297E9	0.1830943576630968
3.2590463295E9	6.426808662012539
3.25912794E9	0.1808776359789804
3.259291952E9	1.4714965908957094
3.2594320355E9	0.9847685768261965
3.259672221E9	0.9671907385875335
3.2600461745E9	2.6653353541973894
3.2603277075E9	4.986609754111106
3.2605482325E9	5.9073411026865115
3.260742234E9	5.346723482667281
3.260933481E9	0.47365780230807825
3.261038819E9	0.16609585257529222
3.261157713E9	8.182053799128452
3.2614027625E9	4.036710936659856
3.2617565025E9	0.5690074942914577
3.261965113E9	0.027637159666165003
3.2620482395E9	1.0970530501308637
3.2621604085E9	4.975854053888736
3.262392697E9	0.58072112289351
3.2627244025E9	0.1948771515509333
3.263054774E9	0.6198933205553384
3.264735664E9	2.0729624502363193
3.2674858885E9	1.9732662402413395
3.2689381125E9	5.864812166904978
3.269171626E9	1.2427707824023404
3.269355991E9	5.5365339690811055
3.2695604285E9	14.253922905125156
3.26965773E9	7.422524032101596
3.26993266E9	8.084525463080308
3.270438985E9	7.129131736238775
3.2709049115E9	1.2525438443332169
3.271341747E9	0.5288411304500513
3.271578546E9	0.5297275315168768
3.271593411E9	0.2258101519931173
3.2716165405E9	1.9537538162642243
3.2716650485E9	0.1731141482871891
3.2719007085E9	1.5439761068444762
3.2721096115E9	0.12358631966207931
3.2729032935E9	4.54744875963797
3.2739480185E9	2.705544503874109
3.2743123675E9	9.520732869666972
3.2744423285E9	1.2949070600983579
3.274567552E9	3.1432043030934658
3.275092502E9	2.2939319669451916
3.2756214355E9	3.4928906123767978
3.275894228E9	4.822561828863315
3.27618417E9	9.82255593012565
3.276393725E9	0.279404765318118
3.2767256195E9	5.068334137031981
3.277112807E9	3.5920953360166474
3.2774711835E9	3.3309934179748115
3.278164618E9	3.0643103717252984
3.278892452E9	3.4297466344108147
3.279410368E9	2.4803634182841323
3.279738184E9	5.253029963200173
3.2799490295E9	2.5913278683083867
3.2803376225E9	1.3464137716548008
3.2808102315E9	1.5562084791047892
3.281147748E9	1.211992746401155
3.2814049345E9	2.563563797046799
3.2816159575E9	0.29220916693130095
3.282193494E9	0.9933916285642151
3.2832442865E9	0.8876953530412992
3.283878427E9	1.7093111969482497
3.284133872E9	1.946106418500091
3.2845392805E9	15.720247790813877
3.2848106465E9	1.7472093023255815
3.2850194105E9	2.361200434319601
3.285443183E9	0.2672598117639966
3.2858902635E9	1.132555661044715
3.2861802865E9	0.5132000904844912
3.28630889E9	7.435592348346663
3.286466028E9	3.890235375245333
3.2865893585E9	3.4216594553321458
3.2868938375E9	0.479581089336245
3.28734903E9	0.6078387635486342
3.2877605135E9	5.1684437532400205
3.2880997695E9	4.444329518704588
3.2883004E9	15.438026526958668
3.288620315E9	2.6535550593218975
3.2888990915E9	3.0531689509623376
3.2891327555E9	3.7602276222700706
3.2894356555E9	1.786250832714381
3.289618521E9	11.481140648765509
3.290032112E9	7.822254357257021
3.290495438E9	4.820506159102384
3.290779908E9	0.878703762060433
3.291357195E9	3.171282899444178
3.291795873E9	17.767154990594538
3.292007229E9	5.755529153992423
3.292443998E9	4.704522032677178
3.292899688E9	4.628762012557699
3.293172412E9	5.283785897606729
3.2933761555E9	7.560644249354985
3.2935874075E9	7.6397087823649175
3.293753565E9	1.0544616384106602
3.2939389925E9	4.946393357091694
3.294096681E9	7.969891605295311
3.2943081635E9	14.938427704237252
3.2945439495E9	5.285644835943056
3.294749721E9	2.439674856151247
3.295064449E9	5.1924206774219845
3.2954106905E9	4.291701311350787
3.2960894555E9	1.0494583543140623
3.296694698E9	6.4445539700696335
3.2968400715E9	3.818923198733175
3.297055838E9	9.724369351241933
3.2972554895E9	3.3249673012643512
3.297360178E9	6.511677705293561
3.297577521E9	0.5352833376966466
3.2980344385E9	4.332353852409813
3.298777168E9	5.659878277964708E-4
